link,headline,category,short_description,authors,date,sentiment,score
https://www.huffpost.com/entry/alaska-house-primary_n_629d37f9e4b0c184bdd2711d,"Alaska's Unusual House Primary Draws Palin, Santa, 46 Others",U.S. NEWS,"Alaska voters are facing an election unlike any they’ve seen, with 48 candidates running to succeed Don Young, who held the state’s only U.S. House seat for 49 years.","BECKY BOHRER, AP",2022-06-05,POSITIVE,0.9924924969673157
https://www.huffpost.com/entry/john-waters-donald-trump-ruined-bad-taste-guardians_n_629bfc00e4b05fe694f533a2,Filmmaker John Waters Complains Trump Forever Ruined Bad Taste,POLITICS,"The former president destroyed the humor, the filmmaker grumbles.",Mary Papenfuss,2022-06-05,NEGATIVE,0.9997430443763733
https://www.huffpost.com/entry/joe-biden-gun-control-some-space_n_629a7ad6e4b05fe694f48122,Why Biden Is Giving Gun Control Negotiators ‘Some Space’,POLITICS,A president who boasted of his deal-making abilities has backed away from day-to-day congressional action on key issues.,Kevin Robillard,2022-06-05,NEGATIVE,0.9947379231452942
https://www.huffpost.com/entry/rafael-nadal-french-open-casper-rudd-roland-garros_n_629ccab5e4b090b53b867df4,"Rafael Nadal Wins French Open For 14th Time, Defeating Casper Ruud",SPORTS,Nadal secured his 22nd Grand Slam title on Sunday at Roland Garros. No man has won more Grand Slam titles than Nadal.,,2022-06-05,POSITIVE,0.9994557499885559
https://www.huffpost.com/entry/ukraine-losses-russia-war_n_629ba3d0e4b016c4eefa01cf,"As Ukraine Loses Troops, How Long Can It Keep Up The Fight?",WORLD NEWS,"“This is one of the critical moments in the war, but it is not the peak.""","John Leicester and Hanna Arhirova, AP",2022-06-04,NEGATIVE,0.9995952248573303
https://www.huffpost.com/entry/police-dispatcher-fired-buffalo-shooting_n_629b73aae4b07aa9389a5f0c,Police Dispatcher Fired After Allegedly Hanging Up On Store Employee During Buffalo Shooting,U.S. NEWS,"An assistant manager at Tops Supermarket called police begging for help. A dispatcher allegedly told her to stop whispering, then hung up the phone.",Sebastian Murdock,2022-06-04,NEGATIVE,0.9989239573478699
https://www.huffpost.com/entry/vivica-a-fox-jada-pinkett-smith-slap_n_6299debde4b07aa93898be40,Vivica A. Fox Unloads On Jada Pinkett Smith For 'No Accountability' In Slap,ENTERTAINMENT,"The ""Kill Bill"" star took issue with Pinkett Smith's ""cold"" comments about the Oscars assault on her ""Red Table Talk"" show.",Ron Dicker,2022-06-03,NEGATIVE,0.9977072477340698
https://www.huffpost.com/entry/multiple-guns-robbery-wellston-market-missouri_n_62994cbee4b05fe694f296ad,Man Robbed Of Assault Rifle At Gunpoint Opens Fire With Second Gun,CRIME,"The accused robber was struck multiple times, and two bystanders were wounded in the St. Louis shootout.",Mary Papenfuss,2022-06-03,NEGATIVE,0.9571290016174316
https://www.huffpost.com/entry/funniest-parenting-tweets_l_6298e923e4b07aa938976770,The Funniest Tweets From Parents This Week (May 28-June 3),PARENTING,"""Take your kids to the ocean so they can repeatedly ask to swim in the hotel pool.""",Caroline Bologna,2022-06-03,POSITIVE,0.999256432056427
https://www.huffpost.com/entry/funniest-tweets-from-women-may-28-june-3_n_6298d7d2e4b0c184bdce882b,The 20 Funniest Tweets From Women This Week (May 28-June 3),WOMEN,"""sorry i was weird last night. it was to move the plot forward""",Caroline Bologna,2022-06-03,POSITIVE,0.9987612962722778
https://www.huffpost.com/entry/fish-bees-california-endangered-species_n_6299a0b3e4b0c184bdcf7f30,Court Rules That California Bees Can Be Fish And Have The Same Protections,ENVIRONMENT,"“The court’s decision allows California to protect some of its most endangered pollinators.""",Mary Papenfuss,2022-06-03,NEGATIVE,0.9335818290710449
https://www.huffpost.com/entry/gun-control-new-york-age_n_62991c7fe4b05fe694f268b3,New York Poised To Raise Age For Semiautomatic Rifles,POLITICS,"This is a major change to firearm laws pushed, less than three weeks after authorities say an 18-year-old used one of the guns to kill 10 people at a supermarket in Buffalo.","MARINA VILLENEUVE, AP",2022-06-02,POSITIVE,0.9955471754074097
https://www.huffpost.com/entry/uvalde-school-police-officer-call-teacher-wife_n_6298c7e7e4b016c4eef69cc1,Uvalde Police Officer Was On Phone With Wife Before She Was Killed: Report,U.S. NEWS,"Ruben Ruiz's reported final call with his wife, Eva Mireles, could potentially shed light on what authorities knew when they decided not to engage the Robb Elementary shooter.",Nina Golgowski,2022-06-02,NEGATIVE,0.9847363829612732
https://www.huffpost.com/entry/comedian-stunned-confederate-flag-shirt-pro-slavery_n_62991c2de4b05fe694f2680c,Comedian Stunned After Asking Man In Confederate Flag Shirt If He’s Pro-Slavery,POLITICS,"Jason Selvig of the comedy duo Good Liars said he was so perplexed that he asked the question three times, hoping for a direct answer.",Elyse Wanshel,2022-06-02,NEGATIVE,0.9926940202713013
https://www.huffpost.com/entry/fire-island-movie-joel-kim-booster_n_629412e4e4b0415d4d8726d5,‘Fire Island’ Remixes A Classic Jane Austen Tale — While Blazing Its Own Path,CULTURE & ARTS,"Joel Kim Booster and Andrew Ahn discuss making a movie about queer Asian joy, and the Austen adaptations and rom-coms that influenced them.",Marina Fang,2022-06-02,POSITIVE,0.9980065226554871
https://www.huffpost.com/entry/kim-kardashian-pete-davidson-bde_n_62988271e4b090b53b81c45d,Kim Kardashian Discusses Pete Davidson's 'BDE' And It Gets A Little Hot In Here,ENTERTAINMENT,"The reality star finally goes there on Hulu's ""The Kardashians.""",Ron Dicker,2022-06-02,POSITIVE,0.9954278469085693
https://www.huffpost.com/entry/bc-us-michael-avenatti-stormy-daniels_n_6298da0be4b0c184bdce910d,Michael Avenatti Sentenced To 4 Years For Defrauding Stormy Daniels,U.S. NEWS,Michael Avenatti has been sentenced to four years in prison for cheating client Stormy Daniels of hundreds of thousands of dollars in book proceeds.,"Bobby Caina Calvan and Larry Neumeister, AP",2022-06-02,NEGATIVE,0.9539086818695068
https://www.huffpost.com/entry/jada-pinkett-smith-will-smith-chris-rock-oscars-slap-reconcile_n_62979ddde4b07aa9389506ef,"Jada Pinkett Smith Says She Wants Will Smith, Chris Rock To Reconcile After Oscars Slap",ENTERTAINMENT,"Pinkett Smith revealed that it was her ""deepest hope"" that the two men have the opportunity to ""heal"" and talk things out.","Lynn Elber, AP",2022-06-01,NEGATIVE,0.9650662541389465
https://www.huffpost.com/entry/levar-burton-says-he-was-wrecked-about-not-getting-jeopardy-host-job_n_6297a2c7e4b0b1100a6006a7,LeVar Burton Says He Was ‘Wrecked’ About 'Jeopardy!’ Controversy,ENTERTAINMENT,"The veteran actor claims “'the fix was in"" when it came to picking a host to succeed Alex Trebek.",Jazmin Tolliver,2022-06-01,NEGATIVE,0.9987509250640869
https://www.huffpost.com/entry/a-new-labor-movement-livestream_n_6297beb1e4b05fe694efe312,"WATCH LIVE — A New Labor Movement: How Workers Are Unionizing Amazon, Starbucks, REI And Apple",POLITICS,"Tune in on July 20 to watch our panel discussion with union organizers from the Amazon, REI, Starbucks and Apple battles.",Amanda Terkel,2022-06-01,POSITIVE,0.9720342755317688
https://www.huffpost.com/entry/plus-size-women-breastfeed-public_l_626c0f51e4b029505df210bd,"Breastfeeding In Public Is Hard. For Plus-Size Women, It's Even Harder.",PARENTING,Plus-size moms reveal the highs and lows of their breastfeeding journeys.,Kelsey Borresen,2022-06-01,NEGATIVE,0.9947826266288757
https://www.huffpost.com/entry/bc-us-biden-daughter-in-law_n_6297ad60e4b07aa938952281,Biden's Ex Daughter-In-Law Opens Up About Marriage To Hunter,POLITICS,"Kathleen Buhle describes her ex-husband’s drug addiction, his infidelity and her challenges with the Biden family in her new memoir “If We Break.”",,2022-06-01,POSITIVE,0.9966986775398254
https://www.huffpost.com/entry/rachel-zegler-hunger-games-prequel_n_6296662de4b090b53b7e57f4,'West Side Story' Actor Rachel Zegler To Star In 'Hunger Games' Prequel,ENTERTAINMENT,"Zegler will play Lucy Gray Baird in “The Hunger Games: The Ballad of Songbirds and Snakes.""","The Associated Press, AP",2022-05-31,POSITIVE,0.9788650274276733
https://www.huffpost.com/entry/supreme-court-social-media-texas_n_6296936ce4b090b53b7e81b0,Supreme Court Blocks Texas Law On Social Media Censorship,U.S. NEWS,"The court voted in an unusual 5-4 alignment Tuesday to put the Texas law on hold, while a lawsuit plays out in lower courts.",,2022-05-31,NEGATIVE,0.994525671005249
https://www.huffpost.com/entry/texas-school-shooting-uvalde_n_6295905ee4b0edd2d027a36e,"Uvalde's Next Steps: Visitations, Funerals And Burials, One After Another",U.S. NEWS,"Over the next two-and-a-half traumatic weeks, the Uvalde community will say goodbye to the 19 children and two teachers killed in a mass shooting.","Adriana Gomez Licon, AP",2022-05-31,POSITIVE,0.9812414646148682
https://www.huffpost.com/entry/kody-clemens-major-league-debut-detroit-tigers_n_6295eae2e4b05cfc269ea2e0,"Kody Clemens, Roger Clemens' Son, Set To Make Major League Debut With Detroit Tigers",SPORTS,"""I don't have to live up to what he did,"" Kody Clemens said of his pitching great pop after being called up from the minors.",,2022-05-31,POSITIVE,0.9982057809829712
https://www.huffpost.com/entry/miami-rescue-snipers-pond_n_62956e60e4b0415d4d8912b7,1 Dead After Crashing Into Miami Pond Teeming With Alligators,U.S. NEWS,Police snipers guarded the pond during a tense rescue attempt.,Josephine Harvey,2022-05-31,NEGATIVE,0.9897791743278503
https://www.huffpost.com/entry/sonic-snake_n_6295a660e4b05cfc269e2615,Sonic Workers Find An Absolute Nightmare Lurking Just Behind The Fry Machine,WEIRD NEWS,They fled the restaurant and called the cops.,Ed Mazza,2022-05-31,NEGATIVE,0.9982782602310181
https://www.huffpost.com/entry/covid-issues-therapy_l_628525d7e4b0c84db72d1097,The Biggest COVID Issues People Bring Up In Therapy,WELLNESS,"Mental health experts reveal the common pandemic-related struggles people discuss in sessions, plus advice on how to cope.",Alexandra Frost,2022-05-30,NEGATIVE,0.9083190560340881
https://www.huffpost.com/entry/ap-us-church-theft-beheaded-statue_n_629504abe4b0933e7376f2fa,"Angel Statue Beheaded At Church, $2 Million Relic Stolen",CRIME,The New York City church says its stolen 18-carat gold relic was guarded by its own security system and is irreplaceable due to its historical and artistic value.,"Michael R. Sisak, AP",2022-05-30,NEGATIVE,0.9971041083335876
https://www.huffpost.com/entry/how-day-drinking-affects-your-body_l_6287cae4e4b0415d4d770a34,"Here’s How Day Drinking Affects Your Body Differently, According To Experts",FOOD & DRINK,Drinking a pitcher of margaritas poolside hits different from an evening glass of wine. Three doctors explain exactly how.,Emily Laurence,2022-05-30,NEGATIVE,0.8997714519500732
https://www.huffpost.com/entry/fani-willis-joyce-vance-donald-trump-raffensperger-phone-call-state-of-mind-evidence_n_6294ee92e4b0cda85dc20c3c,"Georgia DA Could Bury Trump With His Own Words, Says Former Fed Prosecutor",POLITICS,"Trump, meanwhile, is blasting the special grand jury probe into his demand for extra Georgia votes after he lost the election.",Mary Papenfuss,2022-05-30,NEGATIVE,0.9952874183654785
https://www.huffpost.com/entry/brownsville-bishop-daniel-flores-gun-ownershoip-sacred_n_629307b1e4b0b1d9845703a0,"Weapons That Can Cause 'Grave Damage' Aren't Sacred, Texas Bishop Fumes",CRIME,"""Don't tell me that guns aren't the problem, people are. I'm sick of hearing it,"" tweeted Brownsville Bishop Daniel Flores.",Mary Papenfuss,2022-05-29,NEGATIVE,0.998259961605072
https://www.huffpost.com/entry/adam-kinzinger-gun-age-limits-assault-weapons-ban_n_62936c7be4b0415d4d86d2d5,"Adam Kinzinger Calls Gun Age Limits 'A No-Brainer,' Considers Assault Weapon Ban",POLITICS,"“Can we stop all of it? No. Can we mitigate it? Certainly. And we should be doing that now,"" the Illinois Republican said of gun violence following last week's mass shooting.",Nina Golgowski,2022-05-29,NEGATIVE,0.5845600962638855
https://www.huffpost.com/entry/greg-abbott-booed-jeered-uvalde-memorial-site-dead-kids_n_6293df60e4b0b1d9845794e9,Texas Gov. Greg Abbott Loudly Booed At Uvalde Memorial,POLITICS,"""Shame on you, Abbott!"" a crowd member yelled as Abbott arrived with the Bidens at the school where 19 children and two teachers were killed.",Mary Papenfuss,2022-05-29,NEGATIVE,0.9880126714706421
https://www.huffpost.com/entry/christian-nationalism-gop-campaigns_n_6293f114e4b0b1d98457a0dd,Christian Nationalism On The Rise In Some GOP Campaigns,POLITICS,Doug Mastriano’s win in the Pennsylvania gubernatorial primary marks a high-profile victory for the movement.,"PETER SMITH and DEEPA BHARATH, AP NEWS",2022-05-29,POSITIVE,0.7800864577293396
https://www.huffpost.com/entry/netflix-ceo-dave-chappelle-programming_n_6292e250e4b0415d4d8666c0,"Netflix Co-CEO Backs Dave Chappelle, Says Programs Are 'Not Going To Be For Everybody'",U.S. NEWS,The streaming giant has faced backlash due to comedians' transphobic comments in recent specials.,Ben Blanchet,2022-05-29,NEGATIVE,0.9996383190155029
https://www.huffpost.com/entry/ohio-redistrict-map-judges_n_629163a4e4b0415d4d856f88,Federal Judges Overrule Ohio Supreme Court: Mandate Voided Voting Map,POLITICS,"The decision is a win for the Republican-dominated redistricting commission, which passed five straight sets of legislative maps that couldn’t meet constitutional muster.","Andrew Welsh-Huggins, AP",2022-05-28,NEGATIVE,0.9973639845848083
https://www.huffpost.com/entry/oregon-man-tiktok-destroys-guns_n_6291cf7be4b0cda85dbf009f,Oregon Man Parts Ways With Guns In Viral Change Of Heart,U.S. NEWS,"The man said he hopes the U.S. ""wakes up"" and addresses gun violence in a plea on TikTok.",Ben Blanchet,2022-05-28,NEGATIVE,0.7868106961250305
https://www.huffpost.com/entry/guilty-plea-in-plot-to-firebomb-california-democratic-hq_n_6292a18ee4b0edd2d024be92,Guilty Plea In Plot To Firebomb California Democratic HQ,CRIME,"“I want to blow up a democrat building bad,” Benjamin Rogers wrote in a messaging app.","Don Thomspon, AP",2022-05-28,NEGATIVE,0.9898530840873718
https://www.huffpost.com/entry/boys-body-found-suitcase-indiana_n_62922d70e4b0933e737420c7,Boy Whose Body Was Found In Suitcase Died Of Electrolyte Imbalance,U.S. NEWS,Police say an autopsy for a young boy found dead in a suitcase in southern Indiana showed he died from an electrolyte imbalance.,,2022-05-28,NEGATIVE,0.9987254738807678
https://www.huffpost.com/entry/brother-uvalde-victim-police-selfish_n_62923888e4b0933e7374273f,Brother Of Boy Killed In Uvalde Shooting Blasts Police Response As 'Selfish',U.S. NEWS,"“They’re here to protect our community, and they didn’t.""",Hilary Hanson,2022-05-28,NEGATIVE,0.9986162185668945
https://www.huffpost.com/entry/kevin-mccarthy-conditions-letter-jan-6-committee_n_6291a37ce4b0b1d98456257a,Defiant Kevin McCarthy Challenges  Subpoena Authority Of Jan. 6 Committee,POLITICS,McCarthy's attorney argues in letter that the committee cannot issue subpoenas to the lawmakers under House rules.,"Farnoush Amiri and Mary Clare Jalonick, AP",2022-05-28,NEGATIVE,0.8766576051712036
https://www.huffpost.com/entry/andrelton-simmons-slowest-pitch_n_6290f379e4b0edd2d02366d7,Watch 'Slowest Pitch On Record' To Make A Batter Miss In Major League Baseball,SPORTS,"Cubs shortstop Andrelton Simmons filled in at pitcher during a lopsided loss to the Reds, and he served up a leisurely lob to the Reds' Kyle Farmer.",Ron Dicker,2022-05-27,NEGATIVE,0.9992339611053467
https://www.huffpost.com/entry/school-shooting-survivors-on-how-it-affects-them-today_l_628d4eece4b0b1d9844e3d1e,11 Survivors Of School Gun Violence Share How It Still Reverberates Through Their Lives,WELLNESS,"Since Columbine in 1999, more than 311,000 students have experienced some form of gun violence at school. And it has stuck with them.",Brittany Wong,2022-05-27,POSITIVE,0.9989504218101501
https://www.huffpost.com/entry/funniest-parenting-tweets_l_6290f361e4b0933e73730c00,The Funniest Tweets From Parents This Week (May 21-27),PARENTING,"""My 5yo is demanding I tell him where he lived when mommy and daddy were kids.""",Caroline Bologna,2022-05-27,POSITIVE,0.9992263317108154
https://www.huffpost.com/entry/pebbles-oldest-living-dog-toy-fox-terrier_n_6290f391e4b05cfc2699d563,Pebbles The Toy Fox Terrier Fetches 'Oldest Living Dog' Title In Tiny Canine Showdown,U.S. NEWS,"Pebbles, 22, has snatched the Guinness world record from the jaws of a 21-year-old Chihuahua named TobyKeith.",Hilary Hanson,2022-05-27,NEGATIVE,0.8614866137504578
